,year,month,region,county,branch_name,established_on,operational_cost,staff_bonuses,misc_expenses,waste_cost,expense
975,2011.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2409.0,362.0,8416.0,5383.0,16570.0
976,2011.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,2116.0,396.0,6129.0,3173.0,11814.0
977,2011.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,2209.0,203.0,2563.0,5000.0,9975.0
978,2011.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,2780.0,329.0,7229.0,3776.0,14114.0
979,2011.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,3000.0,239.0,2697.0,3897.0,9833.0
980,2011.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,2015.0,268.0,3165.0,5881.0,11329.0
981,2011.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,3436.0,377.0,5854.0,6015.0,15682.0
982,2011.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,2877.0,213.0,3466.0,6186.0,12742.0
983,2011.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,3179.0,293.0,2955.0,5939.0,12366.0
984,2012.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,3221.0,280.0,5759.0,5772.0,15032.0
985,2012.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,3156.0,283.0,2372.0,3496.0,9307.0
986,2012.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,2154.0,238.0,6643.0,6058.0,15093.0
987,2012.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2921.0,229.0,4688.0,6160.0,13998.0
988,2012.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,2475.0,220.0,4394.0,4553.0,11642.0
989,2012.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,2871.0,305.0,5734.0,5904.0,14814.0
990,2012.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,3420.0,269.0,6575.0,6258.0,16522.0
991,2012.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,2335.0,299.0,8937.0,6136.0,17707.0
992,2012.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,2230.0,330.0,7904.0,4437.0,14901.0
993,2012.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,3130.0,221.0,3635.0,5979.0,12965.0
994,2012.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,3171.0,237.0,2911.0,6129.0,12448.0
995,2012.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,3279.0,332.0,2686.0,4347.0,10644.0
996,2013.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,2437.0,348.0,5872.0,2448.0,11105.0
997,2013.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,3474.0,250.0,4522.0,3565.0,11811.0
998,2013.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,2101.0,399.0,2896.0,6384.0,11780.0
999,2013.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2126.0,294.0,7231.0,2144.0,11795.0
1000,2013.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,3070.0,286.0,2660.0,4652.0,10668.0
1001,2013.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,3053.0,320.0,6631.0,4770.0,14774.0
1002,2013.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,2582.0,207.0,4714.0,6006.0,13509.0
1003,2013.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,2146.0,263.0,2796.0,2768.0,7973.0
1004,2013.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,3361.0,382.0,9276.0,2919.0,15938.0
1005,2013.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,2405.0,334.0,7365.0,4002.0,14106.0
1006,2013.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,2081.0,346.0,4597.0,3329.0,10353.0
1007,2013.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,2573.0,361.0,6475.0,6064.0,15473.0
1008,2014.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,2762.0,332.0,2993.0,4305.0,10392.0
1009,2014.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,3049.0,227.0,6588.0,2461.0,12325.0
1010,2014.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,3432.0,276.0,2189.0,2432.0,8329.0
1011,2014.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2044.0,234.0,7750.0,2265.0,12293.0
1012,2014.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,3456.0,325.0,6241.0,4506.0,14528.0
1013,2014.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,2984.0,296.0,2124.0,2260.0,7664.0
1014,2014.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,2949.0,308.0,4674.0,4765.0,12696.0
1015,2014.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,2992.0,242.0,3928.0,5549.0,12711.0
1016,2014.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,2238.0,222.0,2939.0,5847.0,11246.0
1017,2014.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,2678.0,341.0,8691.0,6361.0,18071.0
1018,2014.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,2566.0,346.0,5567.0,4686.0,13165.0
1019,2014.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,3057.0,312.0,6656.0,3810.0,13835.0
1020,2015.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,2362.0,272.0,2158.0,5422.0,10214.0
1021,2015.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,2381.0,208.0,9127.0,2811.0,14527.0
1022,2015.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,3406.0,309.0,7722.0,5787.0,17224.0
1023,2015.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2027.0,203.0,4233.0,6063.0,12526.0
1024,2015.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,2417.0,388.0,6102.0,4325.0,13232.0
1025,2015.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,3041.0,356.0,4166.0,5253.0,12816.0
1026,2015.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,2217.0,400.0,2840.0,3238.0,8695.0
1027,2015.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,3373.0,396.0,3036.0,4949.0,11754.0
1028,2015.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,3046.0,370.0,3533.0,4317.0,11266.0
1029,2015.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,3438.0,325.0,2609.0,5476.0,11848.0
1030,2015.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,3017.0,295.0,3596.0,2921.0,9829.0
1031,2015.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,2503.0,250.0,2365.0,5643.0,10761.0
1032,2016.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,3105.0,309.0,3141.0,2352.0,8907.0
1033,2016.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,2820.0,229.0,5338.0,3710.0,12097.0
1034,2016.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,3290.0,315.0,7303.0,3981.0,14889.0
1035,2016.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2123.0,259.0,6860.0,3256.0,12498.0
1036,2016.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,2947.0,230.0,3904.0,5999.0,13080.0
1037,2016.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,3383.0,218.0,7079.0,2534.0,13214.0
1038,2016.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,3420.0,218.0,9154.0,3928.0,16720.0
1039,2016.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,2787.0,217.0,6309.0,4904.0,14217.0
1040,2016.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,3341.0,373.0,3084.0,2238.0,9036.0
1041,2016.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,3108.0,219.0,6433.0,5852.0,15612.0
1042,2016.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,2327.0,325.0,2802.0,2678.0,8132.0
1043,2016.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,2534.0,310.0,2282.0,3820.0,8946.0
1044,2017.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,2070.0,370.0,2103.0,6284.0,10827.0
1045,2017.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,2573.0,293.0,3110.0,6041.0,12017.0
1046,2017.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,2495.0,345.0,4720.0,3810.0,11370.0
1047,2017.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,3180.0,256.0,5550.0,2063.0,11049.0
1048,2017.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,2786.0,250.0,4807.0,5272.0,13115.0
1049,2017.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,2476.0,237.0,7084.0,4223.0,14020.0
1050,2017.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,2780.0,323.0,7907.0,3966.0,14976.0
1051,2017.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,2845.0,267.0,4928.0,2170.0,10210.0
1052,2017.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,2301.0,349.0,5300.0,5668.0,13618.0
1053,2017.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,3056.0,312.0,9107.0,2672.0,15147.0
1054,2017.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,2377.0,363.0,2356.0,4050.0,9146.0
1055,2017.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,2114.0,210.0,6449.0,5725.0,14498.0
1056,2018.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,2118.0,321.0,7849.0,3804.0,14092.0
1057,2018.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,2775.0,392.0,3158.0,5667.0,11992.0
1058,2018.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,2342.0,224.0,3469.0,4989.0,11024.0
1059,2018.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2401.0,276.0,8145.0,2410.0,13232.0
1060,2018.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,2083.0,308.0,2302.0,5933.0,10626.0
1061,2018.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,3375.0,277.0,7002.0,3647.0,14301.0
1062,2018.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,2944.0,355.0,4893.0,4443.0,12635.0
1063,2018.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,2822.0,356.0,3302.0,4896.0,11376.0
1064,2018.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,3469.0,349.0,3175.0,6409.0,13402.0
1065,2018.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,2963.0,326.0,9257.0,6125.0,18671.0
1066,2018.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,3365.0,333.0,7376.0,6118.0,17192.0
1067,2018.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,3034.0,254.0,2639.0,2093.0,8020.0
1068,2019.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,2303.0,362.0,8142.0,2530.0,13337.0
1069,2019.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,2623.0,206.0,8251.0,6296.0,17376.0
1070,2019.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,2595.0,209.0,8246.0,3025.0,14075.0
1071,2019.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2428.0,384.0,6331.0,3157.0,12300.0
1072,2019.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,3027.0,381.0,6208.0,3518.0,13134.0
1073,2019.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,3380.0,298.0,3650.0,2831.0,10159.0
1074,2019.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,2348.0,227.0,4008.0,3242.0,9825.0
1075,2019.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,3432.0,367.0,3777.0,6284.0,13860.0
1076,2019.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,2847.0,303.0,5283.0,2036.0,10469.0
1077,2019.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,2508.0,309.0,3511.0,2864.0,9192.0
1078,2019.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,2755.0,332.0,4793.0,4707.0,12587.0
1079,2019.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,2263.0,317.0,6505.0,2418.0,11503.0
1080,2020.0,1.0,South East England,Mole Valley,Mole Valley store,2010.0,3459.0,293.0,2494.0,3040.0,9286.0
1081,2020.0,2.0,South East England,Mole Valley,Mole Valley store,2010.0,2898.0,200.0,7923.0,5536.0,16557.0
1082,2020.0,3.0,South East England,Mole Valley,Mole Valley store,2010.0,3206.0,205.0,2274.0,2969.0,8654.0
1083,2020.0,4.0,South East England,Mole Valley,Mole Valley store,2010.0,2267.0,292.0,5260.0,6068.0,13887.0
1084,2020.0,5.0,South East England,Mole Valley,Mole Valley store,2010.0,2958.0,391.0,9359.0,2321.0,15029.0
1085,2020.0,6.0,South East England,Mole Valley,Mole Valley store,2010.0,3325.0,260.0,4430.0,5029.0,13044.0
1086,2020.0,7.0,South East England,Mole Valley,Mole Valley store,2010.0,3155.0,245.0,2730.0,4526.0,10656.0
1087,2020.0,8.0,South East England,Mole Valley,Mole Valley store,2010.0,2335.0,328.0,2825.0,3867.0,9355.0
1088,2020.0,9.0,South East England,Mole Valley,Mole Valley store,2010.0,2986.0,200.0,2579.0,5352.0,11117.0
1089,2020.0,10.0,South East England,Mole Valley,Mole Valley store,2010.0,2811.0,388.0,3391.0,2668.0,9258.0
1090,2020.0,11.0,South East England,Mole Valley,Mole Valley store,2010.0,2331.0,217.0,2937.0,4618.0,10103.0
1091,2020.0,12.0,South East England,Mole Valley,Mole Valley store,2010.0,3448.0,321.0,6648.0,2333.0,12750.0
1092,2010.0,1.0,Scotland,Orkney,Orkney store,2010.0,3283.0,375.0,5750.0,5487.0,14895.0
1093,2010.0,2.0,Scotland,Orkney,Orkney store,2010.0,3007.0,209.0,2966.0,2116.0,8298.0
1094,2010.0,3.0,Scotland,Orkney,Orkney store,2010.0,2741.0,351.0,3986.0,5003.0,12081.0
1095,2010.0,4.0,Scotland,Orkney,Orkney store,2010.0,2498.0,205.0,6624.0,3019.0,12346.0
1096,2010.0,5.0,Scotland,Orkney,Orkney store,2010.0,2842.0,352.0,3434.0,4227.0,10855.0
1097,2010.0,6.0,Scotland,Orkney,Orkney store,2010.0,2453.0,284.0,4329.0,3716.0,10782.0
1098,2010.0,7.0,Scotland,Orkney,Orkney store,2010.0,2887.0,243.0,6742.0,3027.0,12899.0
1099,2010.0,8.0,Scotland,Orkney,Orkney store,2010.0,2794.0,203.0,7002.0,2548.0,12547.0
1100,2010.0,9.0,Scotland,Orkney,Orkney store,2010.0,2052.0,284.0,7974.0,4988.0,15298.0
1101,2010.0,10.0,Scotland,Orkney,Orkney store,2010.0,2332.0,326.0,2965.0,6236.0,11859.0
1102,2010.0,11.0,Scotland,Orkney,Orkney store,2010.0,2354.0,214.0,7629.0,5546.0,15743.0
1103,2010.0,12.0,Scotland,Orkney,Orkney store,2010.0,3372.0,266.0,2573.0,5975.0,12186.0
1104,2011.0,1.0,Scotland,Orkney,Orkney store,2010.0,2842.0,324.0,3532.0,5606.0,12304.0
1105,2011.0,2.0,Scotland,Orkney,Orkney store,2010.0,2144.0,371.0,2551.0,4324.0,9390.0
1106,2011.0,3.0,Scotland,Orkney,Orkney store,2010.0,2742.0,298.0,8937.0,5190.0,17167.0
1107,2011.0,4.0,Scotland,Orkney,Orkney store,2010.0,2894.0,338.0,2630.0,5970.0,11832.0
1108,2011.0,5.0,Scotland,Orkney,Orkney store,2010.0,3311.0,373.0,7462.0,6028.0,17174.0
1109,2011.0,6.0,Scotland,Orkney,Orkney store,2010.0,2977.0,384.0,6934.0,5783.0,16078.0
1110,2011.0,7.0,Scotland,Orkney,Orkney store,2010.0,2235.0,246.0,8514.0,3052.0,14047.0
1111,2011.0,8.0,Scotland,Orkney,Orkney store,2010.0,2619.0,211.0,2958.0,4305.0,10093.0
1112,2011.0,9.0,Scotland,Orkney,Orkney store,2010.0,2011.0,373.0,4051.0,5755.0,12190.0
1113,2011.0,10.0,Scotland,Orkney,Orkney store,2010.0,3409.0,325.0,4419.0,5785.0,13938.0
1114,2011.0,11.0,Scotland,Orkney,Orkney store,2010.0,2529.0,299.0,9353.0,4138.0,16319.0
1115,2011.0,12.0,Scotland,Orkney,Orkney store,2010.0,2522.0,352.0,7290.0,3431.0,13595.0
1116,2012.0,1.0,Scotland,Orkney,Orkney store,2010.0,2695.0,341.0,6455.0,4831.0,14322.0
1117,2012.0,2.0,Scotland,Orkney,Orkney store,2010.0,2128.0,261.0,2852.0,3185.0,8426.0
1118,2012.0,3.0,Scotland,Orkney,Orkney store,2010.0,2919.0,246.0,4799.0,5159.0,13123.0
1119,2012.0,4.0,Scotland,Orkney,Orkney store,2010.0,2861.0,400.0,7688.0,3637.0,14586.0
1120,2012.0,5.0,Scotland,Orkney,Orkney store,2010.0,3425.0,311.0,6247.0,4811.0,14794.0
1121,2012.0,6.0,Scotland,Orkney,Orkney store,2010.0,2178.0,252.0,8356.0,5177.0,15963.0
1122,2012.0,7.0,Scotland,Orkney,Orkney store,2010.0,2489.0,303.0,2626.0,2858.0,8276.0
1123,2012.0,8.0,Scotland,Orkney,Orkney store,2010.0,3174.0,328.0,4785.0,2388.0,10675.0
1124,2012.0,9.0,Scotland,Orkney,Orkney store,2010.0,2157.0,266.0,8867.0,5777.0,17067.0
1125,2012.0,10.0,Scotland,Orkney,Orkney store,2010.0,2736.0,354.0,8926.0,3309.0,15325.0
1126,2012.0,11.0,Scotland,Orkney,Orkney store,2010.0,2007.0,378.0,8353.0,2552.0,13290.0
1127,2012.0,12.0,Scotland,Orkney,Orkney store,2010.0,2251.0,368.0,5782.0,4278.0,12679.0
1128,2013.0,1.0,Scotland,Orkney,Orkney store,2010.0,2458.0,373.0,3846.0,3204.0,9881.0
1129,2013.0,2.0,Scotland,Orkney,Orkney store,2010.0,2095.0,204.0,4668.0,5105.0,12072.0
1130,2013.0,3.0,Scotland,Orkney,Orkney store,2010.0,2884.0,254.0,2143.0,6313.0,11594.0
1131,2013.0,4.0,Scotland,Orkney,Orkney store,2010.0,3001.0,385.0,4847.0,3325.0,11558.0
1132,2013.0,5.0,Scotland,Orkney,Orkney store,2010.0,3259.0,391.0,7475.0,5981.0,17106.0
1133,2013.0,6.0,Scotland,Orkney,Orkney store,2010.0,2911.0,320.0,4857.0,3711.0,11799.0
1134,2013.0,7.0,Scotland,Orkney,Orkney store,2010.0,2263.0,211.0,7697.0,5244.0,15415.0
1135,2013.0,8.0,Scotland,Orkney,Orkney store,2010.0,2341.0,258.0,5219.0,3203.0,11021.0
1136,2013.0,9.0,Scotland,Orkney,Orkney store,2010.0,3378.0,277.0,6514.0,2537.0,12706.0
1137,2013.0,10.0,Scotland,Orkney,Orkney store,2010.0,2911.0,273.0,3955.0,3381.0,10520.0
1138,2013.0,11.0,Scotland,Orkney,Orkney store,2010.0,2864.0,201.0,5154.0,4620.0,12839.0
1139,2013.0,12.0,Scotland,Orkney,Orkney store,2010.0,3105.0,360.0,3910.0,2675.0,10050.0
1140,2014.0,1.0,Scotland,Orkney,Orkney store,2010.0,2981.0,361.0,6867.0,4727.0,14936.0
1141,2014.0,2.0,Scotland,Orkney,Orkney store,2010.0,2625.0,275.0,4812.0,5568.0,13280.0
1142,2014.0,3.0,Scotland,Orkney,Orkney store,2010.0,3338.0,389.0,3536.0,4729.0,11992.0
1143,2014.0,4.0,Scotland,Orkney,Orkney store,2010.0,2016.0,267.0,6710.0,5837.0,14830.0
1144,2014.0,5.0,Scotland,Orkney,Orkney store,2010.0,2750.0,272.0,9018.0,5387.0,17427.0
1145,2014.0,6.0,Scotland,Orkney,Orkney store,2010.0,3281.0,214.0,9248.0,5017.0,17760.0
1146,2014.0,7.0,Scotland,Orkney,Orkney store,2010.0,2194.0,341.0,5685.0,2822.0,11042.0
1147,2014.0,8.0,Scotland,Orkney,Orkney store,2010.0,2618.0,352.0,8166.0,3863.0,14999.0
1148,2014.0,9.0,Scotland,Orkney,Orkney store,2010.0,2295.0,396.0,3809.0,3492.0,9992.0
1149,2014.0,10.0,Scotland,Orkney,Orkney store,2010.0,3212.0,261.0,3850.0,3941.0,11264.0
1150,2014.0,11.0,Scotland,Orkney,Orkney store,2010.0,2518.0,245.0,7838.0,3138.0,13739.0
1151,2014.0,12.0,Scotland,Orkney,Orkney store,2010.0,3268.0,238.0,4244.0,4773.0,12523.0
1152,2015.0,1.0,Scotland,Orkney,Orkney store,2010.0,2140.0,206.0,4566.0,5230.0,12142.0
1153,2015.0,2.0,Scotland,Orkney,Orkney store,2010.0,3220.0,241.0,6644.0,5295.0,15400.0
1154,2015.0,3.0,Scotland,Orkney,Orkney store,2010.0,3312.0,226.0,6498.0,6457.0,16493.0
1155,2015.0,4.0,Scotland,Orkney,Orkney store,2010.0,2769.0,378.0,4274.0,4962.0,12383.0
1156,2015.0,5.0,Scotland,Orkney,Orkney store,2010.0,2388.0,301.0,3860.0,2171.0,8720.0
1157,2015.0,6.0,Scotland,Orkney,Orkney store,2010.0,2781.0,295.0,3037.0,2858.0,8971.0
1158,2015.0,7.0,Scotland,Orkney,Orkney store,2010.0,2909.0,304.0,2238.0,2747.0,8198.0
1159,2015.0,8.0,Scotland,Orkney,Orkney store,2010.0,2081.0,349.0,5437.0,5719.0,13586.0
1160,2015.0,9.0,Scotland,Orkney,Orkney store,2010.0,3247.0,355.0,5290.0,3828.0,12720.0
1161,2015.0,10.0,Scotland,Orkney,Orkney store,2010.0,2463.0,307.0,3269.0,4082.0,10121.0
1162,2015.0,11.0,Scotland,Orkney,Orkney store,2010.0,3268.0,369.0,3475.0,2421.0,9533.0
1163,2015.0,12.0,Scotland,Orkney,Orkney store,2010.0,3477.0,399.0,8259.0,5018.0,17153.0
1164,2016.0,1.0,Scotland,Orkney,Orkney store,2010.0,3045.0,362.0,8776.0,2752.0,14935.0
1165,2016.0,2.0,Scotland,Orkney,Orkney store,2010.0,2755.0,219.0,2566.0,6511.0,12051.0
1166,2016.0,3.0,Scotland,Orkney,Orkney store,2010.0,2446.0,367.0,3976.0,5128.0,11917.0
1167,2016.0,4.0,Scotland,Orkney,Orkney store,2010.0,2694.0,306.0,3815.0,4062.0,10877.0
1168,2016.0,5.0,Scotland,Orkney,Orkney store,2010.0,3287.0,345.0,3661.0,5350.0,12643.0
1169,2016.0,6.0,Scotland,Orkney,Orkney store,2010.0,2555.0,212.0,6363.0,2092.0,11222.0
1170,2016.0,7.0,Scotland,Orkney,Orkney store,2010.0,2966.0,343.0,5963.0,2254.0,11526.0
1171,2016.0,8.0,Scotland,Orkney,Orkney store,2010.0,2426.0,327.0,5470.0,3791.0,12014.0
1172,2016.0,9.0,Scotland,Orkney,Orkney store,2010.0,2646.0,220.0,4626.0,5389.0,12881.0
1173,2016.0,10.0,Scotland,Orkney,Orkney store,2010.0,2546.0,380.0,4753.0,4894.0,12573.0
1174,2016.0,11.0,Scotland,Orkney,Orkney store,2010.0,2391.0,358.0,8878.0,4082.0,15709.0
1175,2016.0,12.0,Scotland,Orkney,Orkney store,2010.0,2347.0,324.0,4666.0,3027.0,10364.0
1176,2017.0,1.0,Scotland,Orkney,Orkney store,2010.0,3184.0,268.0,7353.0,5234.0,16039.0
1177,2017.0,2.0,Scotland,Orkney,Orkney store,2010.0,2931.0,227.0,2598.0,2907.0,8663.0
1178,2017.0,3.0,Scotland,Orkney,Orkney store,2010.0,3124.0,384.0,6929.0,2368.0,12805.0
1179,2017.0,4.0,Scotland,Orkney,Orkney store,2010.0,2940.0,246.0,6173.0,3990.0,13349.0
1180,2017.0,5.0,Scotland,Orkney,Orkney store,2010.0,2180.0,384.0,4242.0,5705.0,12511.0
1181,2017.0,6.0,Scotland,Orkney,Orkney store,2010.0,2436.0,302.0,2353.0,3553.0,8644.0
1182,2017.0,7.0,Scotland,Orkney,Orkney store,2010.0,2319.0,323.0,8928.0,4033.0,15603.0
1183,2017.0,8.0,Scotland,Orkney,Orkney store,2010.0,2493.0,272.0,8625.0,4151.0,15541.0
1184,2017.0,9.0,Scotland,Orkney,Orkney store,2010.0,2213.0,372.0,4620.0,3543.0,10748.0
1185,2017.0,10.0,Scotland,Orkney,Orkney store,2010.0,2179.0,245.0,8895.0,3791.0,15110.0
1186,2017.0,11.0,Scotland,Orkney,Orkney store,2010.0,2190.0,234.0,3794.0,3821.0,10039.0
1187,2017.0,12.0,Scotland,Orkney,Orkney store,2010.0,3046.0,236.0,6588.0,6430.0,16300.0
1188,2018.0,1.0,Scotland,Orkney,Orkney store,2010.0,3188.0,367.0,8636.0,3807.0,15998.0
1189,2018.0,2.0,Scotland,Orkney,Orkney store,2010.0,3249.0,268.0,9061.0,3937.0,16515.0
1190,2018.0,3.0,Scotland,Orkney,Orkney store,2010.0,2090.0,263.0,9250.0,4696.0,16299.0
1191,2018.0,4.0,Scotland,Orkney,Orkney store,2010.0,3374.0,237.0,4985.0,4823.0,13419.0
1192,2018.0,5.0,Scotland,Orkney,Orkney store,2010.0,3318.0,376.0,9172.0,5302.0,18168.0
1193,2018.0,6.0,Scotland,Orkney,Orkney store,2010.0,2344.0,308.0,8672.0,3295.0,14619.0
1194,2018.0,7.0,Scotland,Orkney,Orkney store,2010.0,2995.0,238.0,6623.0,2778.0,12634.0
1195,2018.0,8.0,Scotland,Orkney,Orkney store,2010.0,2297.0,316.0,7623.0,5112.0,15348.0
1196,2018.0,9.0,Scotland,Orkney,Orkney store,2010.0,3064.0,393.0,8714.0,3173.0,15344.0
1197,2018.0,10.0,Scotland,Orkney,Orkney store,2010.0,3369.0,222.0,6571.0,2379.0,12541.0
1198,2018.0,11.0,Scotland,Orkney,Orkney store,2010.0,2371.0,378.0,4398.0,5391.0,12538.0
1199,2018.0,12.0,Scotland,Orkney,Orkney store,2010.0,3315.0,398.0,3995.0,2132.0,9840.0
1200,2019.0,1.0,Scotland,Orkney,Orkney store,2010.0,3363.0,357.0,4762.0,6327.0,14809.0
